receptor,receiver_celltype,PE_pregnancy_n,PE_detected_n,PE_detected_proportion,control_pregnancy_n,control_detected_n,control_detected_proportion,PE_median_mean_normalized_expression,control_median_mean_normalized_expression,PE_donor_expression,control_donor_expression,receptor_competence,competence_rule,receptor_mapping_source,evidence_confidence,source_url
IL1RAPL2,PLACENTAL_STROMAL,17,0,0.0,9,0,0.0,0.0,0.0,PE_early_1:0;PE_early_10:0;PE_early_2:0;PE_early_3:0;PE_early_4:0;PE_early_5:0;PE_early_6:0;PE_early_7:0.00323363;PE_early_8:0;PE_early_9:0.00943396;PE_late_1:0;PE_late_2:0;PE_late_3:0;PE_late_4:0;PE_late_5:0;PE_late_6:0;PE_late_7:0,control_early_1:0;control_early_2:0;control_early_3:0.00343249;control_3:0;control_4:0;control_5:0;control_6:0;control_7:0;control_8:0.00348432,RECEPTOR_NOT_SUPPORTED,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
IL2RA,PLACENTAL_STROMAL,17,0,0.0,9,0,0.0,0.002214022140221402,0.0,PE_early_1:0;PE_early_10:0.00338123;PE_early_2:0;PE_early_3:0;PE_early_4:0.00578035;PE_early_5:0.00810373;PE_early_6:0;PE_early_7:0.00727567;PE_early_8:0.00406504;PE_early_9:0;PE_late_1:0.00221402;PE_late_2:0;PE_late_3:0;PE_late_4:0;PE_late_5:0.003861;PE_late_6:0.0119048;PE_late_7:0.00441826,control_early_1:0;control_early_2:0.0019861;control_early_3:0.00228833;control_3:0;control_4:0;control_5:0;control_6:0;control_7:0.00391645;control_8:0.010453,RECEPTOR_NOT_SUPPORTED,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
IL2RB,PLACENTAL_STROMAL,17,0,0.0,9,0,0.0,0.004418262150220913,0.0,PE_early_1:0.00618982;PE_early_10:0.00169062;PE_early_2:0.0670103;PE_early_3:0.0258964;PE_early_4:0.00289017;PE_early_5:0;PE_early_6:0;PE_early_7:0.0185934;PE_early_8:0.0101626;PE_early_9:0.00353774;PE_late_1:0.00369004;PE_late_2:0.0067659;PE_late_3:0.0132231;PE_late_4:0.00184843;PE_late_5:0.00514801;PE_late_6:0;PE_late_7:0.00441826,control_early_1:0;control_early_2:0.00893744;control_early_3:0;control_3:0.00428571;control_4:0;control_5:0;control_6:0.0131291;control_7:0;control_8:0.00348432,RECEPTOR_NOT_SUPPORTED,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
IL2RG,PLACENTAL_STROMAL,17,0,0.0,9,0,0.0,0.005412719891745603,0.007658643326039387,PE_early_1:0.00756534;PE_early_10:0.00676247;PE_early_2:0;PE_early_3:0.0737052;PE_early_4:0.00289017;PE_early_5:0;PE_early_6:0;PE_early_7:0.00242522;PE_early_8:0.00203252;PE_early_9:0;PE_late_1:0.00221402;PE_late_2:0.00541272;PE_late_3:0.0115702;PE_late_4:0.0166359;PE_late_5:0.010296;PE_late_6:0.0166667;PE_late_7:0.0353461,control_early_1:0.00383877;control_early_2:0.00893744;control_early_3:0.0228833;control_3:0.0114286;control_4:0;control_5:0;control_6:0.00765864;control_7:0.00261097;control_8:0.0148084,RECEPTOR_NOT_SUPPORTED,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
IL6R,PLACENTAL_STROMAL,17,17,1.0,9,9,1.0,0.2767527675276753,0.45080091533180777,PE_early_1:0.182256;PE_early_10:0.256974;PE_early_2:0.21134;PE_early_3:0.332669;PE_early_4:0.546243;PE_early_5:0.49919;PE_early_6:0.416;PE_early_7:0.243331;PE_early_8:0.166667;PE_early_9:0.331368;PE_late_1:0.276753;PE_late_2:0.31935;PE_late_3:0.247934;PE_late_4:0.28281;PE_late_5:0.209781;PE_late_6:0.307143;PE_late_7:0.178203,control_early_1:0.161228;control_early_2:0.708044;control_early_3:0.450801;control_3:0.27;control_4:0.404313;control_5:0.466085;control_6:0.501094;control_7:0.244125;control_8:0.567073,RECEPTOR_COMPETENT,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
IL6ST,PLACENTAL_STROMAL,17,17,1.0,9,9,1.0,23.23542435424354,28.493217054263567,PE_early_1:15.2985;PE_early_10:14.634;PE_early_2:22.9381;PE_early_3:25.508;PE_early_4:22.2457;PE_early_5:25.2269;PE_early_6:14.776;PE_early_7:20.599;PE_early_8:23.6707;PE_early_9:22.4233;PE_late_1:23.2354;PE_late_2:25.3437;PE_late_3:26.1587;PE_late_4:22.6007;PE_late_5:26.444;PE_late_6:26.881;PE_late_7:32.2622,control_early_1:17.7505;control_early_2:28.1847;control_early_3:36.659;control_3:14.8086;control_4:14.1429;control_5:28.4932;control_6:31.209;control_7:31.2937;control_8:32.1019,RECEPTOR_COMPETENT,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
ILDR1,PLACENTAL_STROMAL,17,0,0.0,9,0,0.0,0.0,0.0,PE_early_1:0;PE_early_10:0;PE_early_2:0;PE_early_3:0;PE_early_4:0;PE_early_5:0.00324149;PE_early_6:0;PE_early_7:0.00323363;PE_early_8:0;PE_early_9:0;PE_late_1:0.00147601;PE_late_2:0;PE_late_3:0;PE_late_4:0;PE_late_5:0;PE_late_6:0;PE_late_7:0,control_early_1:0;control_early_2:0;control_early_3:0.0102975;control_3:0;control_4:0;control_5:0;control_6:0;control_7:0;control_8:0.00087108,RECEPTOR_NOT_SUPPORTED,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
INSR,PLACENTAL_STROMAL,17,17,1.0,9,9,1.0,0.508100147275405,0.556135770234987,PE_early_1:0.44773;PE_early_10:0.447168;PE_early_2:0.314433;PE_early_3:0.517928;PE_early_4:1.71676;PE_early_5:0.515397;PE_early_6:0.432;PE_early_7:0.341148;PE_early_8:0.276423;PE_early_9:0.752358;PE_late_1:0.263469;PE_late_2:0.669824;PE_late_3:0.628099;PE_late_4:0.621072;PE_late_5:0.419562;PE_late_6:1.78095;PE_late_7:0.5081,control_early_1:0.314779;control_early_2:0.962264;control_early_3:0.544622;control_3:0.495714;control_4:0.652291;control_5:0.382752;control_6:0.751641;control_7:0.556136;control_8:0.651568,RECEPTOR_COMPETENT,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
ITGA1,PLACENTAL_STROMAL,17,17,1.0,9,9,1.0,1.2855209742895806,1.37308533916849,PE_early_1:1.12861;PE_early_10:1.21978;PE_early_2:1.58247;PE_early_3:1.40438;PE_early_4:2.42775;PE_early_5:1.14425;PE_early_6:2.544;PE_early_7:2.76233;PE_early_8:2.05488;PE_early_9:1.75354;PE_late_1:1.26273;PE_late_2:1.28552;PE_late_3:1.01322;PE_late_4:1.08503;PE_late_5:1.13771;PE_late_6:1.23095;PE_late_7:2.39617,control_early_1:1.20921;control_early_2:2.71996;control_early_3:2.41705;control_3:0.732857;control_4:1.07278;control_5:1.38372;control_6:1.37309;control_7:2.24413;control_8:1.29704,RECEPTOR_COMPETENT,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
ITGA10,PLACENTAL_STROMAL,17,3,0.17647058823529413,9,0,0.0,0.027888446215139442,0.022840119165839126,PE_early_1:0.042641;PE_early_10:0.0278952;PE_early_2:0.0154639;PE_early_3:0.0278884;PE_early_4:0.132948;PE_early_5:0.012966;PE_early_6:0;PE_early_7:0.00161681;PE_early_8:0.0223577;PE_early_9:0.0341981;PE_late_1:0.0169742;PE_late_2:0.0135318;PE_late_3:0.0280992;PE_late_4:0.171904;PE_late_5:0.003861;PE_late_6:0.102381;PE_late_7:0.0294551,control_early_1:0.0307102;control_early_2:0.0228401;control_early_3:0.0148741;control_3:0.0271429;control_4:0.0161725;control_5:0.0164729;control_6:0.0251641;control_7:0.0143603;control_8:0.0348432,RECEPTOR_WEAK,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
ITGA11,PLACENTAL_STROMAL,17,6,0.35294117647058826,9,2,0.2222222222222222,0.07232472324723248,0.07249255213505462,PE_early_1:0.0337001;PE_early_10:0.0177515;PE_early_2:0.14433;PE_early_3:0.10757;PE_early_4:0.00578035;PE_early_5:0.0388979;PE_early_6:0.44;PE_early_7:0.0921584;PE_early_8:0.286585;PE_early_9:0.130896;PE_late_1:0.0723247;PE_late_2:0.0879567;PE_late_3:0.0347107;PE_late_4:0.0369686;PE_late_5:0.032175;PE_late_6:0;PE_late_7:0.185567,control_early_1:0.128599;control_early_2:0.0724926;control_early_3:0.0589245;control_3:0.0242857;control_4:0.0485175;control_5:0.109496;control_6:0.0667396;control_7:0.0796345;control_8:0.0888502,RECEPTOR_WEAK,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
ITGA2,PLACENTAL_STROMAL,17,1,0.058823529411764705,9,0,0.0,0.005780346820809248,0.005148741418764302,PE_early_1:0.0110041;PE_early_10:0.00253593;PE_early_2:0.0154639;PE_early_3:0.00398406;PE_early_4:0.00578035;PE_early_5:0.00972447;PE_early_6:0.624;PE_early_7:0.017785;PE_early_8:0.0243902;PE_early_9:0.00353774;PE_late_1:0.000738007;PE_late_2:0.00405954;PE_late_3:0.00165289;PE_late_4:0.0221811;PE_late_5:0.003861;PE_late_6:0;PE_late_7:0.0191458,control_early_1:0;control_early_2:0.0109235;control_early_3:0.00514874;control_3:0.0142857;control_4:0;control_5:0.0222868;control_6:0.0142232;control_7:0;control_8:0.0043554,RECEPTOR_NOT_SUPPORTED,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
ITGA2B,PLACENTAL_STROMAL,17,0,0.0,9,0,0.0,0.023004059539918808,0.01174934725848564,PE_early_1:0.0302613;PE_early_10:0.00422654;PE_early_2:0.0154639;PE_early_3:0.0318725;PE_early_4:0.0404624;PE_early_5:0.0259319;PE_early_6:0.032;PE_early_7:0.0210186;PE_early_8:0.0264228;PE_early_9:0.0341981;PE_late_1:0.0103321;PE_late_2:0.0230041;PE_late_3:0.0396694;PE_late_4:0.00739372;PE_late_5:0.00900901;PE_late_6:0.0142857;PE_late_7:0.0220913,control_early_1:0.00767754;control_early_2:0.00496524;control_early_3:0.00629291;control_3:0.0185714;control_4:0.0350404;control_5:0.0222868;control_6:0.012035;control_7:0.0117493;control_8:0.00696864,RECEPTOR_NOT_SUPPORTED,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
ITGA3,PLACENTAL_STROMAL,17,15,0.8823529411764706,9,7,0.7777777777777778,0.17005545286506468,0.1293800539083558,PE_early_1:0.138927;PE_early_10:0.0346577;PE_early_2:0.206186;PE_early_3:0.292829;PE_early_4:0.239884;PE_early_5:0.191248;PE_early_6:0.56;PE_early_7:0.108327;PE_early_8:0.107724;PE_early_9:0.0919811;PE_late_1:0.143173;PE_late_2:0.167794;PE_late_3:0.186777;PE_late_4:0.170055;PE_late_5:0.140283;PE_late_6:0.178571;PE_late_7:0.315169,control_early_1:0.0211132;control_early_2:0.215492;control_early_3:0.0943936;control_3:0.112857;control_4:0.12938;control_5:0.143411;control_6:0.16849;control_7:0.113577;control_8:0.14547,RECEPTOR_COMPETENT,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
ITGA4,PLACENTAL_STROMAL,17,3,0.17647058823529413,9,0,0.0,0.02577319587628866,0.014285714285714285,PE_early_1:0.0515818;PE_early_10:0.0228233;PE_early_2:0.0257732;PE_early_3:0.00996016;PE_early_4:0;PE_early_5:0.0356564;PE_early_6:0.144;PE_early_7:0.14713;PE_early_8:0.140244;PE_early_9:0.0400943;PE_late_1:0.0280443;PE_late_2:0.0216509;PE_late_3:0.0132231;PE_late_4:0.00924214;PE_late_5:0.014157;PE_late_6:0.00952381;PE_late_7:0.0441826,control_early_1:0.0134357;control_early_2:0.00695134;control_early_3:0.0389016;control_3:0.0142857;control_4:0.0134771;control_5:0.0281008;control_6:0.0371991;control_7:0.00130548;control_8:0.0209059,RECEPTOR_WEAK,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
ITGA5,PLACENTAL_STROMAL,17,16,0.9411764705882353,9,6,0.6666666666666666,0.21951219512195122,0.14770240700218817,PE_early_1:0.170564;PE_early_10:0.17836;PE_early_2:0.381443;PE_early_3:0.330677;PE_early_4:0.17341;PE_early_5:0.231767;PE_early_6:1.448;PE_early_7:0.335489;PE_early_8:0.219512;PE_early_9:0.228774;PE_late_1:0.149815;PE_late_2:0.152909;PE_late_3:0.178512;PE_late_4:0.127542;PE_late_5:0.241956;PE_late_6:0.0714286;PE_late_7:0.294551,control_early_1:0.142035;control_early_2:0.153923;control_early_3:0.283181;control_3:0.06;control_4:0.0592992;control_5:0.0988372;control_6:0.147702;control_7:0.221932;control_8:0.151568,RECEPTOR_COMPETENT,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
ITGA6,PLACENTAL_STROMAL,17,5,0.29411764705882354,9,2,0.2222222222222222,0.07822878228782287,0.05121293800539083,PE_early_1:0.0667125;PE_early_10:0.0777684;PE_early_2:0.0876289;PE_early_3:0.0956175;PE_early_4:0.00867052;PE_early_5:0.0340357;PE_early_6:0.112;PE_early_7:0.244947;PE_early_8:0.315041;PE_early_9:0.238208;PE_late_1:0.0782288;PE_late_2:0.0175913;PE_late_3:0.0396694;PE_late_4:0.0813309;PE_late_5:0.0746461;PE_late_6:0.0214286;PE_late_7:0.213549,control_early_1:0.18618;control_early_2:0.0724926;control_early_3:0.173341;control_3:0.0428571;control_4:0.0512129;control_5:0.0281008;control_6:0.0284464;control_7:0.00261097;control_8:0.0722997,RECEPTOR_WEAK,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
ITGA7,PLACENTAL_STROMAL,17,0,0.0,9,0,0.0,0.0,0.0,PE_early_1:0.00825309;PE_early_10:0;PE_early_2:0;PE_early_3:0;PE_early_4:0.00578035;PE_early_5:0.00324149;PE_early_6:0.056;PE_early_7:0;PE_early_8:0.0101626;PE_early_9:0;PE_late_1:0;PE_late_2:0;PE_late_3:0;PE_late_4:0.0110906;PE_late_5:0.002574;PE_late_6:0.0190476;PE_late_7:0,control_early_1:0;control_early_2:0;control_early_3:0.00171625;control_3:0;control_4:0;control_5:0;control_6:0.00218818;control_7:0.00261097;control_8:0,RECEPTOR_NOT_SUPPORTED,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
ITGA8,PLACENTAL_STROMAL,17,0,0.0,9,0,0.0,0.0,0.0,PE_early_1:0;PE_early_10:0.00760778;PE_early_2:0;PE_early_3:0;PE_early_4:0.0346821;PE_early_5:0;PE_early_6:0.024;PE_early_7:0;PE_early_8:0;PE_early_9:0;PE_late_1:0;PE_late_2:0;PE_late_3:0;PE_late_4:0;PE_late_5:0;PE_late_6:0;PE_late_7:0,control_early_1:0;control_early_2:0;control_early_3:0.00171625;control_3:0.00142857;control_4:0;control_5:0;control_6:0;control_7:0;control_8:0,RECEPTOR_NOT_SUPPORTED,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
ITGA9,PLACENTAL_STROMAL,17,7,0.4117647058823529,9,0,0.0,0.050243111831442464,0.08242303872889771,PE_early_1:0.0364512;PE_early_10:0.162299;PE_early_2:0.0206186;PE_early_3:0.0737052;PE_early_4:0.228324;PE_early_5:0.0502431;PE_early_6:0;PE_early_7:0.0202102;PE_early_8:0.0162602;PE_early_9:0.235849;PE_late_1:0.0420664;PE_late_2:0.17862;PE_late_3:0.0347107;PE_late_4:0.203327;PE_late_5:0.028314;PE_late_6:0.316667;PE_late_7:0.103093,control_early_1:0.0307102;control_early_2:0.082423;control_early_3:0.0915332;control_3:0.0828571;control_4:0.0215633;control_5:0.0998062;control_6:0.0809628;control_7:0.0156658;control_8:0.0949477,RECEPTOR_WEAK,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
ITGAD,PLACENTAL_STROMAL,17,0,0.0,9,0,0.0,0.0,0.0,PE_early_1:0;PE_early_10:0;PE_early_2:0;PE_early_3:0;PE_early_4:0;PE_early_5:0;PE_early_6:0;PE_early_7:0;PE_early_8:0;PE_early_9:0;PE_late_1:0;PE_late_2:0;PE_late_3:0;PE_late_4:0;PE_late_5:0;PE_late_6:0;PE_late_7:0,control_early_1:0;control_early_2:0;control_early_3:0;control_3:0;control_4:0;control_5:0;control_6:0.00218818;control_7:0;control_8:0,RECEPTOR_NOT_SUPPORTED,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
ITGAL,PLACENTAL_STROMAL,17,0,0.0,9,0,0.0,0.0,0.0,PE_early_1:0;PE_early_10:0.00169062;PE_early_2:0;PE_early_3:0;PE_early_4:0;PE_early_5:0;PE_early_6:0;PE_early_7:0.00404204;PE_early_8:0.00609756;PE_early_9:0;PE_late_1:0;PE_late_2:0.00947226;PE_late_3:0;PE_late_4:0;PE_late_5:0.00772201;PE_late_6:0;PE_late_7:0.011782,control_early_1:0;control_early_2:0.0109235;control_early_3:0.0143021;control_3:0;control_4:0;control_5:0;control_6:0.00328228;control_7:0.00130548;control_8:0,RECEPTOR_NOT_SUPPORTED,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
ITGAM,PLACENTAL_STROMAL,17,0,0.0,9,0,0.0,0.0047169811320754715,0.0039164490861618795,PE_early_1:0.00412655;PE_early_10:0.0185968;PE_early_2:0.0206186;PE_early_3:0;PE_early_4:0;PE_early_5:0;PE_early_6:0;PE_early_7:0.00485044;PE_early_8:0.0101626;PE_early_9:0.00471698;PE_late_1:0.00147601;PE_late_2:0.00405954;PE_late_3:0.00495868;PE_late_4:0;PE_late_5:0.00514801;PE_late_6:0.0190476;PE_late_7:0.00883652,control_early_1:0.00383877;control_early_2:0.00695134;control_early_3:0.0228833;control_3:0.00571429;control_4:0.00808625;control_5:0;control_6:0;control_7:0.00391645;control_8:0.00261324,RECEPTOR_NOT_SUPPORTED,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
ITGAV,PLACENTAL_STROMAL,17,17,1.0,9,9,1.0,0.45675020210185935,0.4540481400437637,PE_early_1:0.280605;PE_early_10:0.333897;PE_early_2:0.592784;PE_early_3:0.394422;PE_early_4:0.609827;PE_early_5:0.484603;PE_early_6:1.192;PE_early_7:0.45675;PE_early_8:0.577236;PE_early_9:0.54717;PE_late_1:0.268635;PE_late_2:0.35318;PE_late_3:0.357025;PE_late_4:0.44732;PE_late_5:0.346203;PE_late_6:0.471429;PE_late_7:0.78056,control_early_1:0.545106;control_early_2:0.722939;control_early_3:0.379291;control_3:0.228571;control_4:0.296496;control_5:0.383721;control_6:0.454048;control_7:0.462141;control_8:0.457317,RECEPTOR_COMPETENT,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
ITGAX,PLACENTAL_STROMAL,17,0,0.0,9,0,0.0,0.006611570247933884,0.008086253369272238,PE_early_1:0.00962861;PE_early_10:0.00253593;PE_early_2:0.00515464;PE_early_3:0.0139442;PE_early_4:0.00867052;PE_early_5:0.00162075;PE_early_6:0.016;PE_early_7:0.00727567;PE_early_8:0.00203252;PE_early_9:0.00943396;PE_late_1:0.00369004;PE_late_2:0.00947226;PE_late_3:0.00661157;PE_late_4:0;PE_late_5:0;PE_late_6:0;PE_late_7:0.0162003,control_early_1:0;control_early_2:0.0129096;control_early_3:0.0114416;control_3:0.00857143;control_4:0.00808625;control_5:0.00581395;control_6:0;control_7:0.00652742;control_8:0.0130662,RECEPTOR_NOT_SUPPORTED,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
ITGB1,PLACENTAL_STROMAL,17,17,1.0,9,9,1.0,6.763191763191763,9.047038327526133,PE_early_1:4.85626;PE_early_10:6.64159;PE_early_2:7.08763;PE_early_3:5;PE_early_4:9.69364;PE_early_5:5.63209;PE_early_6:9.688;PE_early_7:5.69361;PE_early_8:7.14024;PE_early_9:7.23821;PE_late_1:7.57417;PE_late_2:6.53045;PE_late_3:6.41157;PE_late_4:6.85397;PE_late_5:6.76319;PE_late_6:6.57857;PE_late_7:9.6215,control_early_1:6.03647;control_early_2:13.6773;control_early_3:9.39474;control_3:5.22857;control_4:6.0027;control_5:9.21221;control_6:10.9836;control_7:5.30287;control_8:9.04704,RECEPTOR_COMPETENT,patient mean>=0.1; COMPETENT if >=50% and >=3 PE pregnancies; WEAK if >=20% or >=2,NicheNet-v2 LR network gene symbols,PREGNANCY_LEVEL_PUBLIC_NORMALIZED_EXPRESSION,data/interim/phase2a/admati_harmonized_pseudobulk_counts.csv|results/02_phase2a/metadata/pseudobulk_eligibility.csv
