"gene","gse182_supported_donor_n","gse199_supported_donor_n","total_supported_donor_n","gse182_low_detected_donor_n","gse199_low_detected_donor_n","gse182_median_CPM","gse199_median_CPM","gse182_median_fraction","gse199_median_fraction","gse182_median_rank","gse199_median_rank","between_donor_log2cpm_sd","donor_variable_flag","baseline_classification","uc_median_rank","non_uc_median_rank","uc_minus_non_uc_rank","source_context_flag","robustness_rule","source_context_interpretation","source_url"
"COL18A1",2,4,6,2,4,21.002773331861,26.4986768192678,0.372625487207825,0.305348819953579,0.846801346801347,0.848722176422094,0.705738458162155,"YES","ROBUST_BASELINE_SENDER",0.846801346801347,0.883417508417509,-0.0366161616161617,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"COL19A1",0,0,0,0,0,0.0765395115049126,0,0.00193480986974837,0,0.487794612794613,0.199505358615004,0.0575547902988034,"NO","NOT_RELIABLY_EXPRESSED",0.487794612794613,0.531986531986532,-0.0441919191919192,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"COL1A1",2,4,6,2,4,3309.72601551269,1395.32958058868,0.999949295203326,0.957066101200083,0.996632996632997,0.991343775762572,0.759751629689608,"NO","ROBUST_BASELINE_SENDER",0.996632996632997,0.993686868686869,0.00294612794612792,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"COL1A2",2,4,6,2,4,1411.26206542896,804.499568407764,0.999843014128728,0.944173788941697,0.989057239057239,0.983924154987634,0.62365762773165,"NO","ROBUST_BASELINE_SENDER",0.989057239057239,0.991161616161616,-0.00210437710437705,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"COL20A1",0,0,0,0,0,0.0189682094948207,0,0.000466086132564467,0,0.332491582491583,0.199505358615004,0.0154313087842549,"NO","NOT_RELIABLY_EXPRESSED",0.332491582491583,0.376262626262626,-0.0437710437710437,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"COL21A1",0,0,0,2,0,1.54152473153295,0.037186985210942,0.0342604550186366,0.000604879742790901,0.6746632996633,0.457337180544106,0.72007456909369,"NO","NOT_RELIABLY_EXPRESSED",0.6746632996633,0.850589225589226,-0.175925925925926,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"COL22A1",0,0,0,0,0,0.0391517163794822,0,0.00097800558055241,0,0.426557239057239,0.199505358615004,0.0286124787881198,"NO","NOT_RELIABLY_EXPRESSED",0.426557239057239,0.452020202020202,-0.025462962962963,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"COL24A1",1,0,1,1,0,2.41503968983502,0.178244275347203,0.0567917045360654,0.00282372096399329,0.681397306397306,0.549258037922506,0.896775954788005,"NO","NOT_RELIABLY_EXPRESSED",0.681397306397306,0.587962962962963,0.0934343434343435,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"COL26A1",0,0,0,0,0,0.0274796413206628,0,0.000673776800509818,0,0.367003367003367,0.199505358615004,0.0227567079155045,"NO","NOT_RELIABLY_EXPRESSED",0.367003367003367,0.373316498316498,-0.00631313131313133,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"COL27A1",2,3,5,2,4,7.77030905190128,6.88207361222573,0.169379536467415,0.110041846347329,0.789141414141414,0.760511129431162,0.280190254784127,"NO","ROBUST_BASELINE_SENDER",0.789141414141414,0.767255892255892,0.0218855218855218,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"COL28A1",0,0,0,0,0,0.0599428719590641,0.0359281705861361,0.00146213688957833,0.000564477739556099,0.467592592592593,0.430544105523495,0.0331207202294053,"NO","NOT_RELIABLY_EXPRESSED",0.467592592592593,0.510521885521886,-0.0429292929292929,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"COL2A1",0,0,0,0,0,0.0215212040328777,0,0.00053970758694997,0,0.35479797979798,0.199505358615004,0.0159454701189255,"NO","NOT_RELIABLY_EXPRESSED",0.35479797979798,0.316498316498317,0.0382996632996633,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"COL3A1",2,4,6,2,4,1720.1054126179,436.147263433607,0.999753062864237,0.891313437199875,0.991582491582492,0.97320692497939,1.25048199643148,"NO","ROBUST_BASELINE_SENDER",0.991582491582492,0.973484848484848,0.0180976430976431,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"COL4A1",2,4,6,2,4,56.9007736168469,98.3845081434935,0.632680618525288,0.627383543769399,0.906565656565657,0.927452596867271,0.530198562689685,"NO","ROBUST_BASELINE_SENDER",0.906565656565657,0.906144781144781,0.000420875420875433,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"COL4A2",2,4,6,2,4,79.6109778567814,154.69978436796,0.782506423270907,0.794318187912932,0.921296296296296,0.950948062654575,0.608013082489414,"NO","ROBUST_BASELINE_SENDER",0.921296296296296,0.906986531986532,0.0143097643097643,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"COL4A3",0,0,0,0,0,0.0231627255285541,0,0.000578954054767867,0,0.36763468013468,0.199505358615004,0.0364200924734191,"NO","NOT_RELIABLY_EXPRESSED",0.36763468013468,0.333333333333333,0.0343013468013468,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"COL4A4",0,0,0,0,1,0.0560521802727909,0.308223291737565,0.00141143209290456,0.00461881865863588,0.461279461279461,0.569043693322341,0.288150553708104,"NO","NOT_RELIABLY_EXPRESSED",0.461279461279461,0.531986531986532,-0.0707070707070707,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"COL4A5",2,2,4,2,4,14.1951253278358,6.76400749787593,0.280740300379355,0.106177743556608,0.828703703703704,0.761129431162407,0.528633129058571,"NO","MULTIDATASET_LOW_EXPRESSION",0.828703703703704,0.571548821548822,0.257154882154882,"UC_HIGHER_CONTEXT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"COL4A6",0,0,0,2,4,2.03692747463079,1.26925424445322,0.0474819854692948,0.0178969683427291,0.707912457912458,0.676422093981863,0.229144981285706,"NO","MULTIDATASET_LOW_EXPRESSION",0.707912457912458,0.416666666666667,0.291245791245791,"UC_HIGHER_CONTEXT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"COL5A1",2,4,6,2,4,198.728238858856,78.5509614420093,0.932444821320913,0.555701910387367,0.949915824915825,0.915086562242374,0.932250718844057,"YES","ROBUST_BASELINE_SENDER",0.949915824915825,0.887626262626263,0.0622895622895623,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"COL5A2",2,4,6,2,4,167.773864925937,199.822981916312,0.949008339148067,0.822512238394277,0.949494949494949,0.955894476504534,0.495353433074596,"NO","ROBUST_BASELINE_SENDER",0.949494949494949,0.921296296296296,0.0281986531986531,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"COL5A3",0,0,0,1,2,0.697050160731724,0.949390107880227,0.0169348528534065,0.0138610119864292,0.627104377104377,0.653544929925804,0.640585396386277,"NO","MULTIDATASET_LOW_EXPRESSION",0.627104377104377,0.850589225589226,-0.223484848484848,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"COL6A1",2,4,6,2,4,392.814011750218,328.320546114766,0.996212578546665,0.898897595443272,0.968855218855219,0.971145919208574,0.246746745148538,"NO","ROBUST_BASELINE_SENDER",0.968855218855219,0.986952861952862,-0.0180976430976431,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"COL6A2",2,4,6,2,4,478.721763537886,264.691909104863,0.997442392744231,0.888804641056039,0.973905723905724,0.966611706512778,0.621577425590417,"NO","ROBUST_BASELINE_SENDER",0.973905723905724,0.991161616161616,-0.0172558922558923,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"COL6A3",2,4,6,2,4,210.9221417875,194.91908284183,0.917467285058228,0.817457105869094,0.949074074074074,0.956718878812861,0.611626489034696,"NO","ROBUST_BASELINE_SENDER",0.949074074074074,0.97516835016835,-0.0260942760942761,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"COL6A5",0,0,0,0,0,0.0212173796854175,0,0.000528249258094101,0,0.355218855218855,0.199505358615004,0.0157197798737757,"NO","NOT_RELIABLY_EXPRESSED",0.355218855218855,0.370791245791246,-0.0155723905723906,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"COL6A6",0,0,0,0,0,0.0423123596124595,0,0.00107454369264965,0,0.428451178451178,0.199505358615004,0.0338402479992263,"NO","NOT_RELIABLY_EXPRESSED",0.428451178451178,0.49537037037037,-0.0669191919191919,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"COL7A1",1,2,3,2,4,5.57388496861808,6.06814239985152,0.125016684027289,0.0922057055642008,0.762205387205387,0.754122011541632,0.427720646221427,"NO","MULTIDATASET_LOW_EXPRESSION",0.762205387205387,0.711700336700337,0.0505050505050505,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"COL8A1",2,4,6,2,4,134.153834429501,92.4360392048247,0.778763040167273,0.626812704774923,0.937710437710438,0.924979389942292,0.653264343430899,"NO","ROBUST_BASELINE_SENDER",0.937710437710438,0.85479797979798,0.0829124579124579,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"COL8A2",0,0,0,2,3,0.914119947920918,0.85914598520542,0.0218587741665668,0.0140125729591713,0.654040404040404,0.654781533388294,0.47258447786909,"NO","MULTIDATASET_LOW_EXPRESSION",0.654040404040404,0.647727272727273,0.00631313131313127,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"COL9A1",0,0,0,0,0,0.0143474693552518,0,0.000359805057966647,0,0.302188552188552,0.199505358615004,0.0106685984024617,"NO","NOT_RELIABLY_EXPRESSED",0.302188552188552,0.178030303030303,0.124158249158249,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"COL9A2",0,0,0,2,0,1.02869652768906,0.0359281705861361,0.0254401526588497,0.000631921155241517,0.666245791245791,0.448680956306678,0.502447972877912,"NO","NOT_RELIABLY_EXPRESSED",0.666245791245791,0.59469696969697,0.0715488215488216,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"COL9A3",1,0,1,2,0,8.80838558053258,0.0436598578111557,0.16351349694824,0.000660644520635769,0.776094276094276,0.444765045342127,1.62285585375611,"NO","NOT_RELIABLY_EXPRESSED",0.776094276094276,0.599326599326599,0.176767676767677,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"COLQ",0,0,0,0,0,0.108091269100933,0.0718563411722721,0.00273949976892304,0.0012097594855818,0.513257575757576,0.496084089035449,0.0394822174731912,"NO","NOT_RELIABLY_EXPRESSED",0.513257575757576,0.545454545454545,-0.0321969696969697,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"COMP",0,0,0,1,0,1.53706801559464,0.0359281705861361,0.0267475006196811,0.000631921155241517,0.580597643097643,0.448680956306678,0.800249705595145,"NO","NOT_RELIABLY_EXPRESSED",0.580597643097643,0.624158249158249,-0.043560606060606,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"COPA",2,4,6,2,4,63.1177486209764,110.082375486099,0.759358481638894,0.741140181960935,0.911195286195286,0.930338004946414,0.425742830359443,"NO","ROBUST_BASELINE_SENDER",0.911195286195286,0.890993265993266,0.0202020202020202,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"CORIN",0,0,0,0,0,0.0594576230225192,0.292105174717605,0.0014718798520789,0.00416738470146397,0.46506734006734,0.585943940643034,0.221388432850548,"NO","NOT_RELIABLY_EXPRESSED",0.46506734006734,0.478535353535354,-0.0134680134680135,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"CORT",0,0,0,0,4,0.106086898427087,4.01335675846617,0.00264124629047051,0.0632995746839245,0.520622895622896,0.730214344600165,1.12471159781546,"NO","NOT_RELIABLY_EXPRESSED",0.520622895622896,0.481902356902357,0.0387205387205388,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"CP",0,0,0,0,0,0.0609767447598201,0.0666833197143767,0.00152917149635825,0.00100908173562059,0.471170033670034,0.380667765869744,0.16294401255268,"YES","NOT_RELIABLY_EXPRESSED",0.471170033670034,0.571127946127946,-0.0999579124579125,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"CPAMD8",0,0,0,2,0,0.913018350095539,0.110371022487356,0.0222222845750596,0.0017533700904141,0.657407407407407,0.526174773289365,0.416417265905398,"NO","NOT_RELIABLY_EXPRESSED",0.657407407407407,0.580808080808081,0.0765993265993267,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"CRB3",0,0,0,0,0,0.0355648490406693,0.0398937365654767,0.000888054316060748,0.000691858026987323,0.414351851851852,0.430544105523495,0.0361508633317881,"NO","NOT_RELIABLY_EXPRESSED",0.414351851851852,0.316498316498317,0.0978535353535354,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"CRH",0,0,0,0,0,0.00358686733881295,0.0192573406575419,8.99512644916617e-05,0.000379650721336371,0.146464646464646,0.323371805441055,0.0668123180364158,"YES","NOT_RELIABLY_EXPRESSED",0.146464646464646,0.416245791245791,-0.269781144781145,"UC_LOWER_CONTEXT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"CRHR2",0,0,0,0,0,0.0201835068846615,0,0.000511919447987943,0,0.339225589225589,0.199505358615004,0.0161514742902284,"NO","NOT_RELIABLY_EXPRESSED",0.339225589225589,0.343434343434343,-0.00420875420875422,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"CRISP2",0,0,0,0,0,0.00911908052076245,0,0.000230607325657089,0,0.239478114478115,0.199505358615004,0.00714382482919286,"NO","NOT_RELIABLY_EXPRESSED",0.239478114478115,0.117845117845118,0.121632996632997,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"CRISP3",0,0,0,0,0,0,0,0,0,0.0536616161616162,0.199505358615004,0,"NO","NOT_RELIABLY_EXPRESSED",0.0536616161616162,0.115319865319865,-0.0616582491582492,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
